customer_id,month,ml_split,weak_label,declared_occupation,kyc_tier,state,city,beneficial_owner,age,months_since_registration,annual_income_brl,kyc_risk_score,avg_amount,max_amount,confirmed_count,pix_count,card_count,wire_count,peer_group_size,peer_total_amount_median,peer_total_amount_mean,peer_total_amount_std,ratio_to_peer_median_total,zscore_vs_peer_total
C100992,2025-08,calibration,0,Driver,L1,RJ,Rio de Janeiro,No,50.5708418891,2.85808147175,25852,46,3978.62,9859.98,2,2,0,1,140,31224.535,35576.7104286,20008.2968128,0.382259015226,-1.18155236549
C100993,2025-08,calibration,0,Consultant,L1,DF,Brasília,No,21.4811772758,13.9947437582,7792,31,3274.53333333,6777.09,9,7,2,0,152,27573.71,33370.6584868,21469.0046753,1.06880068007,-0.181650642208
C100994,2025-08,calibration,0,Designer,L2,PR,Curitiba,No,33.9575633128,52.0367936925,4038,84,3414.47,8351.99,5,5,1,0,159,34292.28,36269.1545283,18897.1775167,0.597417844483,-0.835168877171
C100995,2025-08,calibration,0,Software Engineer,L1,RJ,Rio de Janeiro,No,65.6673511294,38.370565046,15816,100,3311.00833333,6249.41,6,2,4,0,170,30897.08,35731.0855294,23276.1779989,0.642974999579,-0.681599682309
C100996,2025-08,calibration,0,Chef,L1,PE,Recife,No,25.5934291581,7.88436268068,15571,71,4353.925,11201.95,3,4,0,0,168,31327.18,35919.0835119,20569.7233764,0.555929387835,-0.899544596362
C100997,2025-08,calibration,0,Chef,L2,RS,Porto Alegre,No,35.6440793977,39.1918528252,11623,41,2406.85,6619.71,6,4,3,0,168,31327.18,35919.0835119,20569.7233764,0.537806147888,-0.927145842602
C100998,2025-08,calibration,0,Mechanic,L2,SC,Florianópolis,Yes,17.1006160164,57.161629435,22809,54,9614.92333333,35642.68,6,5,1,0,161,30104.3,32278.88,18893.5039757,1.91632225297,1.34494162823
C100999,2025-08,calibration,0,Entrepreneur,L1,RS,Porto Alegre,No,5.52772073922,15.6373193167,26771,39,3501.55,11622.73,7,3,3,1,142,31591.885,34223.9853521,16182.5317904,0.775859053678,-0.600223467992
C101000,2025-08,calibration,0,Designer,L2,MG,Belo Horizonte,No,56.3394934976,26.0840998686,16091,56,2582.28625,5161.3,6,3,5,0,159,34292.28,36269.1545283,18897.1775167,0.602418095268,-0.826095035331
C101001,2025-08,calibration,0,Lawyer,L2,SC,Florianópolis,No,46.8227241615,27.1681997372,14814,75,4661.84285714,12032.88,4,5,1,1,147,32054.11,34113.3328571,17577.2534829,1.01805665483,-0.0842243561309
C101002,2025-08,calibration,0,Freelancer,L3,PR,Curitiba,No,67.6084873374,51.8068331143,22530,65,2918.21625,6325.8,8,4,3,1,175,28381.98,32767.5794286,19403.9565681,0.822554663205,-0.48556331259
C101003,2025-08,calibration,0,Lawyer,L1,PA,Belém,No,64.424366872,32.6872536137,11721,74,3969.61272727,10767.22,10,6,4,1,147,32054.11,34113.3328571,17577.2534829,1.36225089388,0.543452772765
C101004,2025-08,calibration,0,Student,L2,RS,Porto Alegre,No,22.2039698836,39.2247043364,17547,20,2191.142,3298.84,4,3,2,0,161,33720.66,38269.9859627,22209.884941,0.324896072615,-1.22982518979
C101005,2025-08,calibration,0,Driver,L1,RJ,Rio de Janeiro,No,60.1587953457,18.2654402102,20628,30,6729.27666667,11207.29,6,3,2,1,140,31224.535,35576.7104286,20008.2968128,1.29307482081,0.239847979882
C101006,2025-08,calibration,0,Software Engineer,L1,SP,São Paulo,No,38.1765913758,61.7608409987,11572,57,2986.26333333,7194.55,11,7,5,0,170,30897.08,35731.0855294,23276.1779989,1.1598235173,0.00447128693522
C101007,2025-08,calibration,0,Mechanic,L3,PE,Recife,No,46.6173853525,9.13272010512,56580,65,3505.1975,11207.29,8,3,5,0,161,30104.3,32278.88,18893.5039757,0.931480884791,-0.224272850894
C101008,2025-08,calibration,0,Driver,L2,RJ,Rio de Janeiro,Yes,18.7953456537,54.9277266754,10745,71,5407.062,10881.28,4,3,2,0,140,31224.535,35576.7104286,20008.2968128,0.865835472009,-0.426892928892
C101009,2025-08,calibration,0,Nurse,L3,PR,Curitiba,No,10.2751540041,50.6898817346,4153,67,6657.57,12164.84,2,0,2,0,149,31590.85,34069.7248322,19525.2621503,0.421487234437,-1.06296062365
C101010,2025-08,calibration,0,Consultant,L3,BA,Salvador,No,45.2484599589,21.4191852825,17689,52,5838.675,8799.65,2,2,0,0,152,27573.71,33370.6584868,21469.0046753,0.423495786385,-1.01044779741
C101011,2025-08,calibration,0,Trader,L2,PR,Curitiba,No,14.9623545517,1.14980289093,8638,60,4155.3625,8965.7,8,7,1,0,159,31751.74,34046.6308176,20455.6943849,1.04696309557,-0.0392912996493
C101012,2025-08,calibration,0,Trader,L2,RJ,Rio de Janeiro,No,65.0869267625,45.2693823916,13064,44,3811.46333333,5718.13,2,2,1,0,159,31751.74,34046.6308176,20455.6943849,0.360118532087,-1.10542523721
C101013,2025-08,calibration,0,Nurse,L2,RN,Natal,No,13.7467488022,19.7437582129,28479,89,6374.29333333,28031.4,7,7,2,0,149,31590.85,34069.7248322,19525.2621503,1.81598912343,1.1932702869
C101014,2025-08,calibration,1,Software Engineer,L2,RN,Natal,No,63.1430527036,29.2049934297,22386,79,3202.11888889,13624.69,8,4,5,0,170,30897.08,35731.0855294,23276.1779989,0.932744129866,-0.296956636512
C101015,2025-08,calibration,0,Teacher,L2,RJ,Rio de Janeiro,No,12.8815879535,2.52956636005,17826,50,3843.24428571,7439.44,5,1,5,1,152,30513.275,32364.1871053,18478.5539593,0.881672321309,-0.295557602466
C101016,2025-08,calibration,0,Store Owner,L3,RS,Porto Alegre,No,10.006844627,7.88436268068,18421,86,5940.86333333,18729.53,6,3,3,0,163,31382,35755.0431288,23115.2891834,1.13584793831,-0.00475283384787
C101017,2025-08,calibration,0,Entrepreneur,L3,SC,Florianópolis,No,54.6940451745,35.2168199737,8932,58,3537.19625,8050.18,6,6,2,0,142,31591.885,34223.9853521,16182.5317904,0.895722746522,-0.366223000757
C101018,2025-08,calibration,1,Freelancer,L2,MG,Belo Horizonte,No,64.4818617385,17.6084099869,19683,14,8841.90533333,41055.8,14,9,5,1,175,28381.98,32767.5794286,19403.9565681,4.67298546472,5.14642465936
C101019,2025-08,calibration,0,Student,L2,RN,Natal,No,28.7310061602,27.8580814717,11180,27,3359.1525,8573.55,7,4,4,0,161,33720.66,38269.9859627,22209.884941,0.796936358897,-0.513139351825
C101020,2025-08,calibration,0,Teacher,L3,CE,Fortaleza,No,25.5605749487,21.4848883049,49560,48,5661.19,10108.49,4,3,2,0,152,30513.275,32364.1871053,18478.5539593,0.927660174137,-0.219618759898
C101021,2025-08,calibration,0,Consultant,L2,RJ,Rio de Janeiro,No,43.5701574264,18.2654402102,17347,23,9290.34857143,42699.49,6,6,0,1,152,27573.71,33370.6584868,21469.0046753,2.35849437743,1.47476708828
C101022,2025-08,calibration,0,Chef,L3,MG,Belo Horizonte,No,29.0759753593,16.5571616294,14169,52,3853.89142857,9633.53,7,4,3,0,168,31327.18,35919.0835119,20569.7233764,0.861144858873,-0.434708982142
C101023,2025-08,calibration,0,Designer,L2,MG,Belo Horizonte,No,65.954825462,43.0683311432,12611,56,4062.06384615,10240.09,11,9,4,0,159,34292.28,36269.1545283,18897.1775167,1.53990431666,0.875139975645
C101024,2025-08,calibration,0,Teacher,L3,BA,Salvador,No,64.8459958932,39.1590013141,13329,51,4114.29333333,16336.69,6,3,3,0,152,30513.275,32364.1871053,18478.5539593,0.809017058969,-0.415531817163
C101025,2025-08,calibration,0,Trader,L3,PR,Curitiba,No,19.704312115,28.7779237845,9156,67,4898.26666667,11114.22,6,6,0,0,159,31751.74,34046.6308176,20455.6943849,0.925605966791,-0.227664274308
C101026,2025-08,calibration,1,Entrepreneur,L2,PE,Recife,No,52.1122518823,55.7490144547,1823,30,2130.756,5816.8,9,8,2,0,142,31591.885,34223.9853521,16182.5317904,0.674463078097,-0.798170862225
C101027,2025-08,calibration,0,Accountant,L3,RJ,Rio de Janeiro,No,58.2669404517,49.1458607096,34207,55,4836.12375,11262.38,7,6,2,0,154,30406.13,35591.7158442,20047.9931836,1.27240757045,0.154492977301
C101028,2025-08,calibration,0,Designer,L3,BA,Salvador,No,16.0109514031,13.5019710907,47312,64,3824.984,10585.33,4,4,1,0,159,34292.28,36269.1545283,18897.1775167,0.557703366472,-0.907237840845
C101029,2025-08,calibration,0,Driver,L3,BA,Salvador,No,31.8302532512,62.8120893561,9310,78,3691.27666667,13915.97,5,4,2,0,140,31224.535,35576.7104286,20008.2968128,0.709303116924,-0.671174091138
C101030,2025-08,calibration,0,Trader,L3,SP,São Paulo,Yes,46.2094455852,22.0762155059,11131,80,3700.345,10710.84,6,6,0,0,159,31751.74,34046.6308176,20455.6943849,0.69923947475,-0.579034893402
C101031,2025-08,calibration,0,Accountant,L3,SC,Florianópolis,No,28.5338809035,36.7279894875,28584,35,3161.9825,5872.39,4,3,1,0,154,30406.13,35591.7158442,20047.9931836,0.415966451502,-1.14444301901
C101032,2025-08,calibration,0,Chef,L1,PE,Recife,No,4.48733744011,65.8344283837,20250,39,9039.894,24120.3,5,3,2,0,168,31327.18,35919.0835119,20569.7233764,1.44281962181,0.451167296627
C101033,2025-08,calibration,0,Freelancer,L2,PE,Recife,No,4.97741273101,28.7779237845,14675,73,3405.11666667,9327.67,5,4,2,0,175,28381.98,32767.5794286,19403.9565681,0.719847593438,-0.635791952289
C101034,2025-08,calibration,0,Designer,L3,AM,Manaus,No,19.9726214921,17.4770039422,68972,64,5371.97285714,8370.21,7,2,5,0,159,34292.28,36269.1545283,18897.1775167,1.09656779893,0.0706272389366
C101035,2025-08,calibration,0,Chef,L1,BA,Salvador,No,31.3237508556,43.0026281209,3090,46,7619.80714286,33113.78,6,4,3,0,168,31327.18,35919.0835119,20569.7233764,1.70263170831,0.846854679051
C101036,2025-08,calibration,0,Software Engineer,L3,PE,Recife,No,54.4010951403,43.4954007884,18627,67,3576.23875,9495.47,6,5,3,0,170,30897.08,35731.0855294,23276.1779989,0.925974558114,-0.305942647876
C101037,2025-08,calibration,0,Nurse,L2,SP,Campinas,No,11.7180013689,38.0091984231,26343,64,9736.474,35753.51,9,5,3,2,149,31590.85,34069.7248322,19525.2621503,3.08205508874,3.24169860976
C101038,2025-08,calibration,0,Dentist,L1,PA,Belém,No,16.7008898015,47.2733245729,22794,90,5456.76272727,29368.39,10,7,3,1,147,30121.99,34799.5036735,20725.233059,1.992709977,1.21710989955
C101039,2025-08,calibration,0,Dentist,L3,RJ,Rio de Janeiro,No,66.6228610541,36.3337713535,12588,52,5109.79428571,22386.93,6,6,1,0,147,30121.99,34799.5036735,20725.233059,1.18745673842,0.0467573186642
C101040,2025-08,calibration,0,Accountant,L1,PR,Curitiba,No,14.6338124572,37.7135348226,14973,45,1884.33875,7339.44,8,6,0,2,154,30406.13,35591.7158442,20047.9931836,0.495778647266,-1.02339449421
C101041,2025-08,calibration,0,Lawyer,L3,SP,São Paulo,No,35.6577686516,25.8869908016,17104,40,7229.524,30641.54,5,3,2,0,147,32054.11,34113.3328571,17577.2534829,1.12770624422,0.115734073292
C101042,2025-08,calibration,0,Consultant,L1,PA,Belém,No,63.1211498973,65.8015768725,9729,41,8989.108,37900.57,8,8,2,0,152,27573.71,33370.6584868,21469.0046753,3.26002848365,2.63265215915
C101043,2025-08,calibration,0,Accountant,L1,PR,Curitiba,Yes,23.1978097194,13.2063074901,21774,42,6666.49714286,11352.55,7,3,4,0,154,30406.13,35591.7158442,20047.9931836,1.53473921213,0.552362725506
C101044,2025-08,calibration,0,Dentist,L1,SC,Florianópolis,No,44.1861738535,28.0551905388,20091,99,4094.84,7659.96,4,4,1,0,147,30121.99,34799.5036735,20725.233059,0.679709408309,-0.691201089642
C101045,2025-08,calibration,0,Dentist,L1,GO,Goiânia,No,17.5633127995,63.2720105125,88142,67,2798.05833333,11224.85,5,5,0,1,147,30121.99,34799.5036735,20725.233059,0.557345314835,-0.869044686841
C101046,2025-08,calibration,0,Student,L3,GO,Goiânia,No,65.5414099932,63.0749014455,10903,53,5854.01615385,27231.98,13,7,6,0,161,33720.66,38269.9859627,22209.884941,2.25684224449,1.70339576895
C101047,2025-08,calibration,0,Store Owner,L2,PR,Curitiba,No,65.7987679671,18.988173456,6832,74,2865.575,5777.13,3,3,1,0,163,31382,35755.0431288,23115.2891834,0.365250780702,-1.05093831775
C101048,2025-08,calibration,0,Mechanic,L2,SC,Florianópolis,No,6.09719370294,43.988173456,13616,82,12153.012,25085.71,5,2,3,0,161,30104.3,32278.88,18893.5039757,2.01848440256,1.5077235031
C101049,2025-08,calibration,0,Lawyer,L2,RJ,Rio de Janeiro,No,13.5249828884,12.7792378449,19619,77,5194.35333333,18540.73,6,4,2,0,147,32054.11,34113.3328571,17577.2534829,0.972297156277,-0.167671977879
C101050,2025-08,calibration,0,Lawyer,L2,AM,Manaus,No,4.03559206023,18.0683311432,12036,55,4525.6575,11075.37,6,5,3,0,147,32054.11,34113.3328571,17577.2534829,1.12950445356,0.119013311431
C101051,2025-08,calibration,0,Lawyer,L2,PA,Belém,No,58.0533880903,63.2720105125,5304,61,4766.168,7383.29,4,2,2,1,147,32054.11,34113.3328571,17577.2534829,0.743456611336,-0.584988597176
C101052,2025-08,calibration,0,Accountant,L3,BA,Salvador,No,34.1765913758,4.27069645204,17083,40,2009.1525,6602.03,8,4,4,0,154,30406.13,35591.7158442,20047.9931836,0.528617749118,-0.973588511596
C101053,2025-08,calibration,0,Chef,L2,GO,Goiânia,No,27.7152635181,52.3981603154,16342,51,3723.61166667,11620.47,5,5,1,0,168,31327.18,35919.0835119,20569.7233764,0.713172076133,-0.660067870795
C101054,2025-08,calibration,0,Software Engineer,L1,PR,Curitiba,No,39.5564681725,38.6005256242,16394,56,9114.55857143,21736.66,7,5,2,0,170,30897.08,35731.0855294,23276.1779989,2.06498186884,1.20598942283
C101055,2025-08,calibration,0,Designer,L3,PE,Recife,No,44.9911019849,44.1524310118,23298,69,4488.77571429,13197.79,7,6,1,0,159,34292.28,36269.1545283,18897.1775167,0.916282906823,-0.256531671146
C101056,2025-08,calibration,0,Designer,L2,MG,Belo Horizonte,No,16.4435318275,67.444152431,16456,37,3605.174,9649.22,4,4,1,0,159,34292.28,36269.1545283,18897.1775167,0.525653878949,-0.965397319901
C101057,2025-08,calibration,0,Software Engineer,L3,BA,Salvador,No,16.3039014374,38.1406044678,42197,32,2935.08333333,7682.43,12,7,4,1,170,30897.08,35731.0855294,23276.1779989,1.13994591075,-0.0219144882565
C101058,2025-08,calibration,0,Lawyer,L1,SP,São Paulo,No,62.2450376454,35.8738501971,16821,74,5594.37333333,11835.03,6,4,2,0,147,32054.11,34113.3328571,17577.2534829,1.04717429372,-0.0311250479306
C101059,2025-08,calibration,0,Chef,L2,RS,Porto Alegre,No,28.7392197125,44.6123521682,27785,43,8907.69625,37900.57,8,4,4,0,168,31327.18,35919.0835119,20569.7233764,2.27475214813,1.71817996
C101060,2025-08,calibration,0,Mechanic,L2,PA,Belém,No,17.5331964408,57.8843626807,14957,67,13966.196,63124.77,4,3,2,0,161,30104.3,32278.88,18893.5039757,2.31963473657,1.98756673449
C101061,2025-08,calibration,0,Store Owner,L3,SP,São Paulo,No,50.8829568789,15.4402102497,9583,46,4257.14142857,9554.65,7,5,2,0,163,31382,35755.0431288,23115.2891834,0.949588617679,-0.2576239943
C101062,2025-08,calibration,0,Consultant,L2,MG,Belo Horizonte,No,2.62012320329,0,11585,42,4518.21666667,8724.59,3,3,0,0,152,27573.71,33370.6584868,21469.0046753,0.49157875382,-0.923005457707
C101063,2025-08,calibration,0,Student,L1,CE,Fortaleza,Yes,51.8439425051,30.5190538765,7060,54,3952.71166667,21404.33,11,6,5,1,161,33720.66,38269.9859627,22209.884941,1.40663142418,0.412543966869
C101064,2025-08,calibration,0,Student,L3,SC,Florianópolis,Yes,63.6495550992,60.8409986859,9163,42,3536.94375,7787.02,7,6,2,0,161,33720.66,38269.9859627,22209.884941,0.839116138296,-0.449098948024
C101065,2025-08,calibration,0,Freelancer,L2,PR,Curitiba,No,22.803559206,24.8685939553,9448,59,6905.13777778,30731.44,8,8,1,0,175,28381.98,32767.5794286,19403.9565681,2.18963722756,1.51405516026
C101066,2025-08,calibration,0,Teacher,L3,CE,Fortaleza,No,22.5407255305,22.1090670171,24149,70,2956.93875,12434.08,8,6,2,0,152,30513.275,32364.1871053,18478.5539593,0.775253066084,-0.471285638716
C101067,2025-08,calibration,0,Trader,L3,CE,Fortaleza,No,49.8179329227,32.8843626807,37197,63,5973.152,24120.3,8,6,4,0,159,31751.74,34046.6308176,20455.6943849,1.8812046206,1.25563516443
C101068,2025-08,calibration,0,Mechanic,L1,AM,Manaus,No,21.5633127995,8.0814717477,8637,94,4291.05888889,24602.75,9,5,3,1,161,30104.3,32278.88,18893.5039757,1.28285759842,0.335599474199
C101069,2025-08,calibration,0,Chef,L3,GO,Goiânia,No,65.3278576318,49.7043363995,19185,31,5349.262,16663.1,4,1,4,0,168,31327.18,35919.0835119,20569.7233764,0.853773304843,-0.445935676628
C101070,2025-08,calibration,0,Freelancer,L2,PR,Curitiba,No,11.7535934292,32.4244415243,11762,69,9896.28625,31252.25,8,6,2,0,175,28381.98,32767.5794286,19403.9565681,2.78945619721,2.39140457816
C101071,2025-08,calibration,0,Freelancer,L1,GO,Goiânia,No,41.787816564,54.1721419185,22793,42,1955.97,4851.56,3,1,2,0,175,28381.98,32767.5794286,19403.9565681,0.206747732188,-1.38629816729
C101072,2025-08,calibration,0,Student,L2,PE,Recife,No,50.3819301848,46.4191852825,5121,49,3338.75166667,10559.5,6,3,1,2,161,33720.66,38269.9859627,22209.884941,0.594072298704,-0.821142298179
C101073,2025-08,calibration,0,Designer,L2,CE,Fortaleza,No,50.8692676249,43.2982917214,30666,69,3404.70285714,7306.64,7,3,4,0,159,34292.28,36269.1545283,18897.1775167,0.694993742032,-0.658100106078
C101074,2025-08,calibration,1,Driver,L3,PA,Belém,No,38.8062970568,55.6504599212,4762,42,2638.37454545,6165.93,10,8,3,0,140,31224.535,35576.7104286,20008.2968128,0.929465242637,-0.32759362228
C101075,2025-08,calibration,0,Entrepreneur,L2,SP,São Paulo,No,9.01026694045,26.3140604468,9931,42,2096.09333333,3418.03,2,2,1,0,142,31591.885,34223.9853521,16182.5317904,0.199047318639,-1.72628768563
C101076,2025-08,calibration,0,Designer,L3,CE,Fortaleza,No,63.0499657769,15.0459921156,4568,30,2818.79375,4991.31,7,6,1,1,159,34292.28,36269.1545283,18897.1775167,0.657592612681,-0.725971088338
C101077,2025-08,calibration,0,Nurse,L3,BA,Salvador,No,4.00547570157,12.3521681997,11826,55,2508.05333333,8125.48,6,2,4,0,149,31590.85,34069.7248322,19525.2621503,0.476350588857,-0.974194593949
C101078,2025-08,calibration,0,Accountant,L3,PA,Belém,No,12.4298425736,3.74507227332,33426,44,3480.69,7736.36,5,3,3,0,154,30406.13,35591.7158442,20047.9931836,0.686839791845,-0.733618358178
C101079,2025-08,calibration,0,Freelancer,L1,RJ,Rio de Janeiro,No,15.4496919918,6.17608409987,18339,34,4508.22777778,10933.63,9,4,5,0,175,28381.98,32767.5794286,19403.9565681,1.42957080514,0.402313339757
C101080,2025-08,calibration,0,Software Engineer,L1,SC,Florianópolis,No,30.3572895277,33.9027595269,29457,61,4889.35888889,15841.59,7,6,3,0,170,30897.08,35731.0855294,23276.1779989,1.42421969973,0.35543397507
C101081,2025-08,calibration,0,Nurse,L3,SC,Florianópolis,No,44.205338809,19.38239159,19607,86,3992.546,6308.49,5,3,2,0,149,31590.85,34069.7248322,19525.2621503,0.631914937395,-0.722499637836
C101082,2025-08,calibration,0,Student,L2,RS,Porto Alegre,No,43.1649555099,51.6425755585,3061,93,4702.07166667,27694.15,11,8,4,0,161,33720.66,38269.9859627,22209.884941,1.67330236122,0.817423146743
C101083,2025-08,calibration,0,Store Owner,L2,SC,Florianópolis,No,38.6064339493,13.3048620237,9940,56,5948.20111111,26037.4,8,3,6,0,163,31382,35755.0431288,23115.2891834,1.70587629852,0.769134520882
C101084,2025-08,calibration,0,Nurse,L2,SP,Campinas,Yes,44.295687885,49.0144546649,48414,60,3829.66333333,11109.17,9,5,3,1,149,31590.85,34069.7248322,19525.2621503,1.09104281778,0.0203451899764
C101085,2025-08,calibration,0,Teacher,L2,PA,Belém,No,41.1006160164,39.4218134034,24089,47,6073.0825,8482.58,4,2,2,0,152,30513.275,32364.1871053,18478.5539593,0.79612332665,-0.436822985339
C101086,2025-08,calibration,0,Software Engineer,L1,RJ,Rio de Janeiro,No,13.2073921971,51.0840998686,22064,92,3699.29714286,11335.48,7,4,3,0,170,30897.08,35731.0855294,23276.1779989,0.838107678784,-0.422578205489
C101087,2025-08,calibration,0,Chef,L3,RJ,Rio de Janeiro,No,36.2135523614,7.68725361367,11257,33,2990.86,4901.36,6,6,0,1,168,31327.18,35919.0835119,20569.7233764,0.66830209422,-0.728403743586
C101088,2025-08,calibration,0,Consultant,L1,BA,Salvador,No,49.0130047912,50.8541392904,8524,52,3305.905,11108.14,10,5,4,1,152,27573.71,33370.6584868,21469.0046753,1.19893369445,-0.014514342493
C101089,2025-08,calibration,0,Store Owner,L2,PR,Curitiba,No,46.8090349076,39.4546649146,11549,74,4590.97333333,16610.68,9,8,1,0,163,31382,35755.0431288,23115.2891834,1.31663883755,0.240694236054
C101090,2025-08,calibration,0,Chef,L2,DF,Brasília,No,30.2067077344,10.9724047306,20677,49,2532.14285714,5243.11,7,4,3,0,168,31327.18,35919.0835119,20569.7233764,0.565802603362,-0.884507933285
C101091,2025-08,calibration,0,Software Engineer,L3,AM,Manaus,No,22.9021218344,34.7897503285,8385,79,5130.4275,9183.41,4,2,1,1,170,30897.08,35731.0855294,23276.1779989,0.664195775135,-0.653430968355
C101092,2025-08,calibration,0,Driver,L1,AM,Manaus,Yes,36.8213552361,24.2115637319,20778,65,6451.67727273,21918.28,11,6,3,2,140,31224.535,35576.7104286,20008.2968128,2.27284249389,1.76885318638
C101093,2025-08,calibration,0,Lawyer,L2,PE,Recife,No,55.2470910335,58.7385019711,24566,68,2372.79714286,3350.52,6,2,5,0,147,32054.11,34113.3328571,17577.2534829,0.518173176544,-0.99581842375
C101094,2025-08,calibration,0,Store Owner,L1,PA,Belém,No,57.9520876112,10.5781865966,36033,77,2551.6225,4758.74,3,3,1,0,163,31382,35755.0431288,23115.2891834,0.32523389204,-1.1052664289
C101095,2025-08,calibration,0,Trader,L3,MG,Belo Horizonte,No,10.8227241615,4.99342969777,23345,72,3132.27875,5510.56,7,6,2,0,159,31751.74,34046.6308176,20455.6943849,0.789192340325,-0.439408247331
C101096,2025-08,calibration,1,Student,L2,RS,Porto Alegre,No,49.4620123203,48.061760841,14164,49,4040.656,9946.33,10,4,4,2,161,33720.66,38269.9859627,22209.884941,1.19827310616,0.0961992393452
C101097,2025-08,calibration,0,Software Engineer,L3,SP,Campinas,No,18.9295003422,55.1576872536,12260,51,3304.61375,11432.49,8,2,6,0,170,30897.08,35731.0855294,23276.1779989,0.855644287421,-0.39929989923
C101098,2025-08,calibration,0,Accountant,L1,SP,São Paulo,No,28.205338809,7.62155059133,11111,51,3429.0575,8774.18,11,5,7,0,154,30406.13,35591.7158442,20047.9931836,1.35330244263,0.277183561713
C101099,2025-08,calibration,0,Accountant,L1,BA,Salvador,No,60.1341546886,37.8120893561,33568,68,3978.9,6137.56,3,2,2,0,154,30406.13,35591.7158442,20047.9931836,0.523433925988,-0.981450645155
C101100,2025-08,calibration,0,Entrepreneur,L3,PE,Recife,No,27.6030116359,8.14717477004,11086,45,1265.34,1910.85,4,3,1,0,142,31591.885,34223.9853521,16182.5317904,0.160210762985,-1.802105241
C101101,2025-08,calibration,0,Consultant,L1,SP,São Paulo,No,30.8747433265,11.5637319317,17168,48,4345.5775,6110.58,4,3,1,0,152,27573.71,33370.6584868,21469.0046753,0.630394314004,-0.744717732781
C101102,2025-08,calibration,0,Driver,L3,CE,Fortaleza,No,18.6475017112,4.73061760841,12172,56,6470.95555556,14974.69,8,4,5,0,140,31224.535,35576.7104286,20008.2968128,1.86515507757,1.13262461985
C101103,2025-08,calibration,0,Student,L3,MG,Belo Horizonte,No,15.627652293,43.3311432326,7547,53,7853.125,40910.04,11,9,3,0,161,33720.66,38269.9859627,22209.884941,2.79465170611,2.51993714447
C101104,2025-08,calibration,0,Designer,L1,BA,Salvador,No,3.18685831622,9.92115637319,5455,83,4444.745,8680.08,5,3,3,0,159,34292.28,36269.1545283,18897.1775167,0.777681449003,-0.508048597195
C101105,2025-08,calibration,0,Designer,L2,RS,Porto Alegre,No,16.7446954141,25.0328515112,13712,56,3791.32714286,12348.81,7,6,1,0,159,34292.28,36269.1545283,18897.1775167,0.773914420388,-0.514884538694
C101106,2025-08,calibration,0,Store Owner,L2,DF,Brasília,No,62.0424366872,49.9671484888,14220,24,2329.03363636,4456.97,10,10,1,0,163,31382,35755.0431288,23115.2891834,0.81637148684,-0.438483509698
C101107,2025-08,calibration,0,Mechanic,L3,GO,Goiânia,No,62.0780287474,0.065703022339,20984,57,3446.176,10935.27,10,7,2,1,161,30104.3,32278.88,18893.5039757,1.14474543504,0.115536006598
C101108,2025-08,calibration,0,Teacher,L2,RS,Porto Alegre,No,15.4551676934,26.938239159,12839,87,4613.29181818,19818.87,10,7,4,0,152,30513.275,32364.1871053,18478.5539593,1.66308631243,0.994776048775
C101109,2025-08,calibration,0,Designer,L3,PA,Belém,No,21.0239561944,43.2982917214,31401,67,4700.3525,18921.49,10,7,5,0,159,34292.28,36269.1545283,18897.1775167,1.64480839419,1.06550702897
C101110,2025-08,calibration,0,Chef,L2,PA,Belém,No,60.4380561259,40.5716162943,8981,87,2456.29111111,6882.9,9,4,3,2,168,31327.18,35919.0835119,20569.7233764,0.705669006913,-0.671494859661
C101111,2025-08,calibration,1,Freelancer,L2,BA,Salvador,No,3.70704996578,65.1445466491,17848,49,4967.656,15977.9,8,6,4,0,175,28381.98,32767.5794286,19403.9565681,1.75028521618,0.871419213502
C101112,2025-08,calibration,0,Mechanic,L3,GO,Goiânia,No,32.8295687885,48.2260183968,25523,40,4983.03857143,21641.13,6,3,4,0,161,30104.3,32278.88,18893.5039757,1.15868065359,0.137739934496
C101113,2025-08,calibration,0,Entrepreneur,L1,PA,Belém,No,39.394934976,10.1182654402,4733,28,1885.2125,7347.05,10,10,2,0,142,31591.885,34223.9853521,16182.5317904,0.71608737497,-0.71691101877
C101114,2025-08,calibration,0,Mechanic,L3,AM,Manaus,No,24.076659822,0.0985545335085,18804,69,2827.833,5550.5,8,9,1,0,161,30104.3,32278.88,18893.5039757,0.939345209821,-0.211742088982
C101115,2025-08,calibration,0,Software Engineer,L1,GO,Goiânia,No,3.90143737166,48.3902759527,34170,100,1348.15,1348.15,1,1,0,0,170,30897.08,35731.0855294,23276.1779989,0.0436335731402,-1.47717273562
C101116,2025-08,calibration,0,Chef,L1,PR,Curitiba,No,38.7323750856,4.00788436268,21810,85,3960.689,15277.8,8,5,5,0,168,31327.18,35919.0835119,20569.7233764,1.26429796745,0.179283231992
C101117,2025-08,calibration,0,Freelancer,L1,RN,Natal,No,62.9924709103,51.0183968463,17399,63,2654.668,5071.36,14,7,6,2,175,28381.98,32767.5794286,19403.9565681,1.40300359594,0.363453739276
C101118,2025-08,calibration,0,Chef,L1,MG,Belo Horizonte,No,45.6399726215,58.8699080158,11774,40,9011.89285714,26783.75,7,4,3,0,168,31327.18,35919.0835119,20569.7233764,2.01369066734,1.32058978096
C101119,2025-08,calibration,0,Freelancer,L1,PE,Recife,No,40.6379192334,15.8672798949,21609,79,3663.206,4939.5,5,3,1,1,175,28381.98,32767.5794286,19403.9565681,0.645340106645,-0.744773334131
